Date,Company,Ticker Symbol,Currency,Open,High,Low,Close,Adj Close,Volume
6/1/2021,Tencent Interactive Entertainment,0700.HK,HKD,570.63,589.99,526.84,538.36,527.37,346985978.00
7/1/2021,Tencent Interactive Entertainment,0700.HK,HKD,538.36,551.73,389.02,441.57,432.55,902002004.00
8/1/2021,Tencent Interactive Entertainment,0700.HK,HKD,438.80,454.48,379.99,443.60,434.54,963783341.00
9/1/2021,Tencent Interactive Entertainment,0700.HK,HKD,447.10,487.66,408.57,425.34,416.66,602296187.00
10/1/2021,Tencent Interactive Entertainment,0700.HK,HKD,425.34,474.76,410.59,443.41,434.36,352864577.00
11/1/2021,Tencent Interactive Entertainment,0700.HK,HKD,439.17,469.22,413.91,423.50,414.85,548785374.00
12/1/2021,Tencent Interactive Entertainment,0700.HK,HKD,426.45,443.41,395.48,421.10,412.51,430765730.00
1/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,423.87,454.37,388.10,447.54,438.40,426729425.00
2/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,447.54,463.49,393.59,400.05,391.88,386276811.00
3/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,400.05,416.95,282.08,355.41,348.15,1001933396.00
4/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,348.57,371.36,308.87,358.45,351.13,417272532.00
5/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,358.45,365.47,313.43,344.20,337.17,551014903.00
6/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,343.82,386.37,336.03,336.60,331.36,598157804.00
7/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,336.60,339.26,289.68,291.39,286.86,426328590.00
8/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,286.83,317.80,273.54,310.77,305.93,481191446.00
9/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,310.58,316.85,250.36,253.02,249.08,441040290.00
10/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,250.74,268.41,188.63,195.27,192.23,696991494.00
11/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,197.36,287.59,197.36,272.78,268.53,967604725.00
12/1/2022,Tencent Interactive Entertainment,0700.HK,HKD,283.03,326.53,276.96,317.23,312.29,605188564.00
1/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,317.23,416.60,312.29,382.20,376.25,533430738.00
2/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,385.60,397.20,342.80,343.60,338.25,454580578.00
3/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,347.40,397.60,330.40,385.80,379.79,577585144.00
4/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,389.00,391.00,333.00,344.40,339.04,317397609.00
5/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,344.40,354.40,306.00,310.60,305.76,408855321.00
6/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,312.60,364.40,311.20,331.60,328.76,409734819.00
7/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,331.80,363.00,320.00,354.40,351.36,383661840.00
8/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,356.00,361.00,314.40,325.00,322.22,432675951.00
9/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,325.00,335.00,296.40,306.20,303.58,306079102.00
10/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,306.20,317.20,282.60,289.20,286.72,284226746.00
11/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,288.80,332.60,284.40,327.00,324.20,402587439.00
12/1/2023,Tencent Interactive Entertainment,0700.HK,HKD,324.80,325.80,263.60,293.60,291.09,511578371.00
1/1/2024,Tencent Interactive Entertainment,0700.HK,HKD,293.60,305.00,260.20,270.60,268.28,526884856.00
2/1/2024,Tencent Interactive Entertainment,0700.HK,HKD,270.00,297.00,268.00,277.20,274.83,362490936.00
3/1/2024,Tencent Interactive Entertainment,0700.HK,HKD,273.00,309.60,265.80,303.80,301.20,476659405.00
4/1/2024,Tencent Interactive Entertainment,0700.HK,HKD,309.00,354.80,297.80,347.20,344.23,482030561.00
5/1/2024,Tencent Interactive Entertainment,0700.HK,HKD,349.00,401.00,345.40,359.80,356.72,522995241.00
6/1/2024,Tencent Interactive Entertainment,0700.HK,HKD,366.80,392.00,366.60,372.40,372.40,350611692.00
7/1/2024,Tencent Interactive Entertainment,0700.HK,HKD,367.00,397.20,351.00,362.20,362.20,372785151.00
8/1/2024,Tencent Interactive Entertainment,0700.HK,HKD,363.80,385.60,349.00,382.00,382.00,358965261.00
9/1/2024,Tencent Interactive Entertainment,0700.HK,HKD,380.00,457.40,365.00,444.60,444.60,468957532.00
10/1/2024,Tencent Interactive Entertainment,0700.HK,HKD,450.00,482.40,404.60,404.60,404.60,544216461.00
1/1/2000,Microsoft Gaming,MSFT,USD,58.69,59.31,47.44,48.94,30.17,1274875200.00
2/1/2000,Microsoft Gaming,MSFT,USD,49.25,55.00,44.06,44.69,27.55,1334487600.00
3/1/2000,Microsoft Gaming,MSFT,USD,44.81,57.50,44.47,53.13,32.76,2028187600.00
4/1/2000,Microsoft Gaming,MSFT,USD,47.22,48.25,32.50,34.88,21.50,2258146600.00
5/1/2000,Microsoft Gaming,MSFT,USD,36.44,37.00,30.19,31.28,19.29,1344430800.00
6/1/2000,Microsoft Gaming,MSFT,USD,32.19,41.09,31.91,40.00,24.66,1467050200.00
7/1/2000,Microsoft Gaming,MSFT,USD,39.84,41.44,33.63,34.91,21.52,1234185800.00
8/1/2000,Microsoft Gaming,MSFT,USD,34.97,37.44,34.06,34.91,21.52,1219399800.00
9/1/2000,Microsoft Gaming,MSFT,USD,35.00,36.03,29.31,30.16,18.59,1425533800.00
10/1/2000,Microsoft Gaming,MSFT,USD,30.25,35.06,24.22,34.44,21.23,2469415600.00
11/1/2000,Microsoft Gaming,MSFT,USD,34.25,36.19,28.50,28.69,17.69,1983462600.00
12/1/2000,Microsoft Gaming,MSFT,USD,29.03,30.31,20.16,21.69,13.37,2056668200.00
1/1/2001,Microsoft Gaming,MSFT,USD,22.06,32.38,21.44,30.53,18.83,2005531200.00
2/1/2001,Microsoft Gaming,MSFT,USD,30.41,32.53,26.94,29.50,18.19,1536895600.00
3/1/2001,Microsoft Gaming,MSFT,USD,29.28,30.56,24.88,27.34,16.86,1895349800.00
4/1/2001,Microsoft Gaming,MSFT,USD,27.41,35.55,25.53,33.88,20.89,2075807000.00
5/1/2001,Microsoft Gaming,MSFT,USD,33.83,36.08,33.63,34.59,21.33,1777305800.00
6/1/2001,Microsoft Gaming,MSFT,USD,34.80,38.08,33.01,36.50,22.51,1449177800.00
7/1/2001,Microsoft Gaming,MSFT,USD,36.03,36.58,32.10,33.10,20.41,1455201000.00
8/1/2001,Microsoft Gaming,MSFT,USD,33.40,33.77,28.15,28.52,17.59,1153896400.00
9/1/2001,Microsoft Gaming,MSFT,USD,28.59,29.54,23.75,25.58,15.78,1510824400.00
10/1/2001,Microsoft Gaming,MSFT,USD,25.47,31.82,25.20,29.08,17.93,1750891000.00
11/1/2001,Microsoft Gaming,MSFT,USD,30.04,34.17,29.80,32.10,19.80,1330968600.00
12/1/2001,Microsoft Gaming,MSFT,USD,31.92,34.94,31.90,33.13,20.42,977089000.00
1/1/2002,Microsoft Gaming,MSFT,USD,33.33,35.31,30.67,31.85,19.64,1360115800.00
2/1/2002,Microsoft Gaming,MSFT,USD,32.08,32.25,28.58,29.17,17.99,1131159200.00
3/1/2002,Microsoft Gaming,MSFT,USD,29.52,32.50,29.16,30.16,18.59,1073244200.00
4/1/2002,Microsoft Gaming,MSFT,USD,29.92,30.20,25.72,26.13,16.11,1417479400.00
5/1/2002,Microsoft Gaming,MSFT,USD,26.08,28.22,24.17,25.45,15.70,1420266200.00
6/1/2002,Microsoft Gaming,MSFT,USD,25.50,28.22,24.58,27.35,16.86,1834073000.00
7/1/2002,Microsoft Gaming,MSFT,USD,27.06,27.47,20.70,23.99,14.79,2432188000.00
8/1/2002,Microsoft Gaming,MSFT,USD,23.79,26.73,21.90,24.54,15.13,1715757200.00
9/1/2002,Microsoft Gaming,MSFT,USD,24.26,25.55,21.56,21.87,13.48,1695705800.00
10/1/2002,Microsoft Gaming,MSFT,USD,22.16,27.03,21.59,26.74,16.48,2475370600.00
11/1/2002,Microsoft Gaming,MSFT,USD,26.22,29.32,25.95,28.84,17.78,1555997200.00
12/1/2002,Microsoft Gaming,MSFT,USD,29.33,29.48,25.63,25.85,15.94,1268370200.00
1/1/2003,Microsoft Gaming,MSFT,USD,26.15,28.66,23.51,23.73,14.63,1718662200.00
2/1/2003,Microsoft Gaming,MSFT,USD,23.97,24.99,23.00,23.70,14.61,1346970800.00
3/1/2003,Microsoft Gaming,MSFT,USD,24.02,26.80,22.55,24.21,14.98,1371902600.00
4/1/2003,Microsoft Gaming,MSFT,USD,24.46,26.43,23.95,25.57,15.82,1249617700.00
5/1/2003,Microsoft Gaming,MSFT,USD,25.54,26.50,23.89,24.61,15.22,1311003700.00
6/1/2003,Microsoft Gaming,MSFT,USD,24.98,26.51,23.60,25.64,15.86,1569995800.00
7/1/2003,Microsoft Gaming,MSFT,USD,25.59,27.81,25.39,26.41,16.34,1292011000.00
8/1/2003,Microsoft Gaming,MSFT,USD,26.33,26.95,25.43,26.52,16.40,966506900.00
9/1/2003,Microsoft Gaming,MSFT,USD,26.70,30.00,26.47,27.80,17.20,1253309100.00
10/1/2003,Microsoft Gaming,MSFT,USD,28.03,29.46,25.91,26.14,16.17,1400032500.00
11/1/2003,Microsoft Gaming,MSFT,USD,26.35,26.75,24.84,25.71,15.99,1442336700.00
12/1/2003,Microsoft Gaming,MSFT,USD,25.90,27.55,25.50,27.37,17.03,1476461300.00
1/1/2004,Microsoft Gaming,MSFT,USD,27.58,28.83,27.26,27.65,17.20,1232189000.00
2/1/2004,Microsoft Gaming,MSFT,USD,27.61,27.80,26.35,26.53,16.50,1032065600.00
3/1/2004,Microsoft Gaming,MSFT,USD,26.63,26.72,24.01,24.93,15.51,1703041000.00
4/1/2004,Microsoft Gaming,MSFT,USD,24.95,27.72,24.85,26.13,16.25,1558947800.00
5/1/2004,Microsoft Gaming,MSFT,USD,26.19,26.60,25.42,26.23,16.32,1141456900.00
6/1/2004,Microsoft Gaming,MSFT,USD,26.13,28.80,25.86,28.56,17.77,1534889700.00
7/1/2004,Microsoft Gaming,MSFT,USD,28.70,29.89,27.25,28.49,17.72,1550446900.00
8/1/2004,Microsoft Gaming,MSFT,USD,28.27,28.55,26.85,27.30,16.98,1094195300.00
9/1/2004,Microsoft Gaming,MSFT,USD,27.23,27.79,26.74,27.65,17.25,1141012300.00
10/1/2004,Microsoft Gaming,MSFT,USD,27.82,28.89,27.55,27.97,17.45,1300591200.00
11/1/2004,Microsoft Gaming,MSFT,USD,28.16,30.20,26.10,26.81,16.73,1739407300.00
12/1/2004,Microsoft Gaming,MSFT,USD,26.95,27.44,26.68,26.72,18.58,1803777700.00
1/1/2005,Microsoft Gaming,MSFT,USD,26.80,27.10,25.64,26.28,18.27,1521414300.00
2/1/2005,Microsoft Gaming,MSFT,USD,26.25,26.50,25.13,25.16,17.49,1361126000.00
3/1/2005,Microsoft Gaming,MSFT,USD,25.19,25.79,23.82,24.17,16.86,1541411300.00
4/1/2005,Microsoft Gaming,MSFT,USD,24.24,25.45,23.94,25.30,17.65,1520253700.00
5/1/2005,Microsoft Gaming,MSFT,USD,25.23,26.09,24.64,25.80,18.00,1270563700.00
6/1/2005,Microsoft Gaming,MSFT,USD,25.73,26.00,24.82,24.84,17.38,1303029500.00
7/1/2005,Microsoft Gaming,MSFT,USD,24.85,26.48,24.50,25.61,17.92,1321407700.00
8/1/2005,Microsoft Gaming,MSFT,USD,25.81,27.94,25.76,27.38,19.16,1441979300.00
9/1/2005,Microsoft Gaming,MSFT,USD,27.38,27.39,25.12,25.73,18.06,1348861500.00
10/1/2005,Microsoft Gaming,MSFT,USD,25.71,25.80,24.25,25.70,18.04,1439659900.00
11/1/2005,Microsoft Gaming,MSFT,USD,25.61,28.25,25.61,27.68,19.43,1444948300.00
12/1/2005,Microsoft Gaming,MSFT,USD,27.73,28.10,26.10,26.15,18.41,1271695500.00
1/1/2006,Microsoft Gaming,MSFT,USD,26.25,28.38,26.10,28.15,19.81,1388622700.00
2/1/2006,Microsoft Gaming,MSFT,USD,27.96,28.07,26.34,26.87,18.91,1047699000.00
3/1/2006,Microsoft Gaming,MSFT,USD,26.98,28.22,26.62,27.21,19.22,1437940900.00
4/1/2006,Microsoft Gaming,MSFT,USD,27.67,27.94,24.00,24.15,17.06,1446126900.00
5/1/2006,Microsoft Gaming,MSFT,USD,24.32,25.00,22.45,22.65,16.00,2309193400.00
6/1/2006,Microsoft Gaming,MSFT,USD,22.74,23.65,21.46,23.30,16.52,1971637200.00
7/1/2006,Microsoft Gaming,MSFT,USD,23.53,24.60,22.23,24.06,17.06,1332298100.00
8/1/2006,Microsoft Gaming,MSFT,USD,24.02,26.25,23.85,25.70,18.22,1134188400.00
9/1/2006,Microsoft Gaming,MSFT,USD,25.89,27.52,25.39,27.35,19.46,1097482600.00
10/1/2006,Microsoft Gaming,MSFT,USD,27.32,28.85,27.15,28.71,20.43,1290967400.00
11/1/2006,Microsoft Gaming,MSFT,USD,28.78,30.00,28.58,29.36,20.89,1239142000.00
12/1/2006,Microsoft Gaming,MSFT,USD,29.23,30.26,28.80,29.86,21.32,1137160900.00
1/1/2007,Microsoft Gaming,MSFT,USD,29.91,31.48,29.40,30.86,22.03,1324518200.00
2/1/2007,Microsoft Gaming,MSFT,USD,30.84,30.94,27.79,28.17,20.11,1290850900.00
3/1/2007,Microsoft Gaming,MSFT,USD,27.82,28.55,26.60,27.87,19.97,1269506500.00
4/1/2007,Microsoft Gaming,MSFT,USD,27.89,30.74,27.56,29.94,21.45,958964900.00
5/1/2007,Microsoft Gaming,MSFT,USD,29.94,31.16,29.90,30.69,21.99,1327154700.00
6/1/2007,Microsoft Gaming,MSFT,USD,30.79,30.90,29.04,29.47,21.18,1181412800.00
7/1/2007,Microsoft Gaming,MSFT,USD,29.67,31.84,28.95,28.99,20.84,1295548000.00
8/1/2007,Microsoft Gaming,MSFT,USD,28.95,30.10,27.51,28.73,20.65,1228579500.00
9/1/2007,Microsoft Gaming,MSFT,USD,28.50,29.85,28.27,29.46,21.25,1117419500.00
10/1/2007,Microsoft Gaming,MSFT,USD,29.46,37.00,29.29,36.81,26.55,1772076700.00
11/1/2007,Microsoft Gaming,MSFT,USD,36.53,37.50,32.68,33.60,24.24,1830846800.00
12/1/2007,Microsoft Gaming,MSFT,USD,33.50,36.72,32.63,35.60,25.76,1064817100.00
1/1/2008,Microsoft Gaming,MSFT,USD,35.79,35.96,31.04,32.60,23.59,1950301600.00
2/1/2008,Microsoft Gaming,MSFT,USD,31.06,33.25,27.02,27.20,19.69,2324580800.00
3/1/2008,Microsoft Gaming,MSFT,USD,27.24,29.59,26.87,28.38,20.62,1452390200.00
4/1/2008,Microsoft Gaming,MSFT,USD,28.83,32.10,27.93,28.52,20.72,1444720000.00
5/1/2008,Microsoft Gaming,MSFT,USD,28.50,30.53,27.95,28.32,20.58,1405170200.00
6/1/2008,Microsoft Gaming,MSFT,USD,28.24,29.57,27.11,27.51,20.06,1560439100.00
7/1/2008,Microsoft Gaming,MSFT,USD,27.27,27.91,24.87,25.72,18.76,1637501300.00
8/1/2008,Microsoft Gaming,MSFT,USD,25.92,28.50,25.07,27.29,19.90,1206949700.00
9/1/2008,Microsoft Gaming,MSFT,USD,27.67,27.76,23.50,26.69,19.54,1927538700.00
10/1/2008,Microsoft Gaming,MSFT,USD,26.38,27.47,20.65,22.33,16.35,3044579400.00
11/1/2008,Microsoft Gaming,MSFT,USD,22.48,23.66,17.50,20.22,14.80,1794911800.00
12/1/2008,Microsoft Gaming,MSFT,USD,19.88,21.25,18.47,19.44,14.33,1546943400.00
1/1/2009,Microsoft Gaming,MSFT,USD,19.53,21.00,16.75,17.10,12.60,1564043400.00
2/1/2009,Microsoft Gaming,MSFT,USD,17.03,19.93,16.10,16.15,11.90,1456213400.00
3/1/2009,Microsoft Gaming,MSFT,USD,15.96,18.88,14.87,18.37,13.63,1625752800.00
4/1/2009,Microsoft Gaming,MSFT,USD,18.23,21.20,18.18,20.26,15.04,1562400700.00
5/1/2009,Microsoft Gaming,MSFT,USD,20.19,20.94,19.01,20.89,15.50,1101122400.00
6/1/2009,Microsoft Gaming,MSFT,USD,21.00,24.34,20.86,23.77,17.75,1411144700.00
7/1/2009,Microsoft Gaming,MSFT,USD,24.05,25.72,22.00,23.52,17.57,1517459800.00
8/1/2009,Microsoft Gaming,MSFT,USD,23.82,25.49,23.03,24.65,18.41,993250400.00
9/1/2009,Microsoft Gaming,MSFT,USD,24.35,26.25,23.76,25.72,19.32,1038979700.00
10/1/2009,Microsoft Gaming,MSFT,USD,25.41,29.35,24.43,27.73,20.83,1523430100.00
11/1/2009,Microsoft Gaming,MSFT,USD,27.70,30.14,27.41,29.41,22.09,1018256700.00
12/1/2009,Microsoft Gaming,MSFT,USD,29.52,31.50,29.25,30.48,22.99,920605500.00
1/1/2010,Microsoft Gaming,MSFT,USD,30.62,31.24,27.66,28.18,21.26,1359650900.00
2/1/2010,Microsoft Gaming,MSFT,USD,28.39,29.03,27.57,28.67,21.63,1074643300.00
3/1/2010,Microsoft Gaming,MSFT,USD,28.77,30.57,28.24,29.29,22.20,1110237200.00
4/1/2010,Microsoft Gaming,MSFT,USD,29.35,31.58,28.62,30.54,23.15,1319029500.00
5/1/2010,Microsoft Gaming,MSFT,USD,30.67,31.06,24.56,25.80,19.55,1720130200.00
6/1/2010,Microsoft Gaming,MSFT,USD,25.53,26.93,22.95,23.01,17.52,1671811600.00
7/1/2010,Microsoft Gaming,MSFT,USD,23.09,26.41,22.73,25.81,19.65,1408590600.00
8/1/2010,Microsoft Gaming,MSFT,USD,25.99,26.38,23.32,23.47,17.87,1279372100.00
9/1/2010,Microsoft Gaming,MSFT,USD,23.67,25.53,23.54,24.49,18.74,1273139500.00
10/1/2010,Microsoft Gaming,MSFT,USD,24.77,27.20,23.78,26.67,20.41,1281432800.00
11/1/2010,Microsoft Gaming,MSFT,USD,26.88,28.87,24.93,25.26,19.33,1361176300.00
12/1/2010,Microsoft Gaming,MSFT,USD,25.57,28.40,25.56,27.91,21.49,1033710000.00
1/1/2011,Microsoft Gaming,MSFT,USD,28.05,29.46,27.42,27.73,21.35,1361258700.00
2/1/2011,Microsoft Gaming,MSFT,USD,27.80,28.34,26.43,26.58,20.47,1114368500.00
3/1/2011,Microsoft Gaming,MSFT,USD,26.60,26.78,24.68,25.39,19.67,1310885200.00
4/1/2011,Microsoft Gaming,MSFT,USD,25.53,26.87,24.72,25.92,20.08,1313844800.00
5/1/2011,Microsoft Gaming,MSFT,USD,25.94,26.25,24.03,25.01,19.37,1364062800.00
6/1/2011,Microsoft Gaming,MSFT,USD,24.99,26.00,23.65,26.00,20.27,1297757600.00
7/1/2011,Microsoft Gaming,MSFT,USD,25.93,28.15,25.84,27.40,21.36,1259328200.00
8/1/2011,Microsoft Gaming,MSFT,USD,27.51,27.69,23.79,26.60,20.74,1719339500.00
9/1/2011,Microsoft Gaming,MSFT,USD,26.46,27.50,24.60,24.89,19.53,1279920200.00
10/1/2011,Microsoft Gaming,MSFT,USD,24.72,27.50,24.26,26.63,20.89,1218142500.00
11/1/2011,Microsoft Gaming,MSFT,USD,26.19,27.20,24.30,25.58,20.07,1046207400.00
12/1/2011,Microsoft Gaming,MSFT,USD,25.56,26.19,25.16,25.96,20.52,1007166600.00
1/1/2012,Microsoft Gaming,MSFT,USD,26.55,29.95,26.39,29.53,23.34,1354858100.00
2/1/2012,Microsoft Gaming,MSFT,USD,29.79,32.00,29.71,31.74,25.09,984332300.00
3/1/2012,Microsoft Gaming,MSFT,USD,31.93,32.95,31.49,32.26,25.67,942366500.00
4/1/2012,Microsoft Gaming,MSFT,USD,32.22,32.89,30.23,32.02,25.48,940739700.00
5/1/2012,Microsoft Gaming,MSFT,USD,32.05,32.34,28.64,29.19,23.23,1014372600.00
6/1/2012,Microsoft Gaming,MSFT,USD,28.76,31.14,28.32,30.59,24.50,973131400.00
7/1/2012,Microsoft Gaming,MSFT,USD,30.62,31.05,28.54,29.47,23.60,846604100.00
8/1/2012,Microsoft Gaming,MSFT,USD,29.59,30.96,28.97,30.82,24.69,671748400.00
9/1/2012,Microsoft Gaming,MSFT,USD,30.45,31.61,29.74,29.76,23.99,893107700.00
10/1/2012,Microsoft Gaming,MSFT,USD,29.81,30.25,27.76,28.54,23.01,1105402300.00
11/1/2012,Microsoft Gaming,MSFT,USD,28.84,30.20,26.34,26.62,21.46,1310516100.00
12/1/2012,Microsoft Gaming,MSFT,USD,26.78,27.73,26.26,26.71,21.71,947310900.00
1/1/2013,Microsoft Gaming,MSFT,USD,27.25,28.23,26.28,27.45,22.31,1145054400.00
2/1/2013,Microsoft Gaming,MSFT,USD,27.67,28.20,27.10,27.80,22.60,780587000.00
3/1/2013,Microsoft Gaming,MSFT,USD,27.72,28.66,27.52,28.61,23.45,844946000.00
4/1/2013,Microsoft Gaming,MSFT,USD,28.64,33.11,28.11,33.10,27.13,1465757200.00
5/1/2013,Microsoft Gaming,MSFT,USD,32.93,35.28,32.32,34.90,28.60,1071860000.00
6/1/2013,Microsoft Gaming,MSFT,USD,34.92,35.78,32.57,34.54,28.51,945155500.00
7/1/2013,Microsoft Gaming,MSFT,USD,34.75,36.43,31.02,31.84,26.28,1111130600.00
8/1/2013,Microsoft Gaming,MSFT,USD,32.06,35.20,30.84,33.40,27.57,1051265000.00
9/1/2013,Microsoft Gaming,MSFT,USD,31.75,33.75,30.95,33.28,27.66,1242961500.00
10/1/2013,Microsoft Gaming,MSFT,USD,33.35,36.29,32.80,35.41,29.43,965331500.00
11/1/2013,Microsoft Gaming,MSFT,USD,35.67,38.29,35.39,38.13,31.69,800431600.00
12/1/2013,Microsoft Gaming,MSFT,USD,38.09,38.98,35.53,37.41,31.33,826617700.00
1/1/2014,Microsoft Gaming,MSFT,USD,37.35,37.89,34.63,37.84,31.69,930226200.00
2/1/2014,Microsoft Gaming,MSFT,USD,37.74,38.46,35.69,38.31,32.08,705304500.00
3/1/2014,Microsoft Gaming,MSFT,USD,37.92,41.50,37.49,40.99,34.59,778425700.00
4/1/2014,Microsoft Gaming,MSFT,USD,41.15,41.66,38.90,40.40,34.09,746112500.00
5/1/2014,Microsoft Gaming,MSFT,USD,40.24,40.97,38.51,40.94,34.54,574362900.00
6/1/2014,Microsoft Gaming,MSFT,USD,40.95,42.29,39.86,41.70,35.43,555767300.00
7/1/2014,Microsoft Gaming,MSFT,USD,41.86,45.71,41.05,43.16,36.67,731616500.00
8/1/2014,Microsoft Gaming,MSFT,USD,43.21,45.47,42.21,45.43,38.60,513919700.00
9/1/2014,Microsoft Gaming,MSFT,USD,45.43,47.57,44.53,46.36,39.64,860827300.00
10/1/2014,Microsoft Gaming,MSFT,USD,46.27,46.97,42.10,46.95,40.14,853260900.00
11/1/2014,Microsoft Gaming,MSFT,USD,46.89,50.05,46.73,47.81,40.88,523005900.00
12/1/2014,Microsoft Gaming,MSFT,USD,47.88,49.06,44.90,46.45,39.97,626771200.00
1/1/2015,Microsoft Gaming,MSFT,USD,46.66,47.91,40.35,40.40,34.76,918966800.00
2/1/2015,Microsoft Gaming,MSFT,USD,40.59,44.30,40.23,43.85,37.73,656509700.00
3/1/2015,Microsoft Gaming,MSFT,USD,43.67,44.19,40.54,40.66,35.23,824335300.00
4/1/2015,Microsoft Gaming,MSFT,USD,40.60,49.54,40.12,48.64,42.15,874535300.00
5/1/2015,Microsoft Gaming,MSFT,USD,48.58,48.91,46.02,46.86,40.61,633072800.00
6/1/2015,Microsoft Gaming,MSFT,USD,47.06,47.77,43.94,44.15,38.51,664853400.00
7/1/2015,Microsoft Gaming,MSFT,USD,44.46,47.40,43.32,46.70,40.73,725458100.00
8/1/2015,Microsoft Gaming,MSFT,USD,46.98,48.41,39.72,43.52,37.96,776480300.00
9/1/2015,Microsoft Gaming,MSFT,USD,42.17,45.00,41.66,44.26,38.86,673079900.00
10/1/2015,Microsoft Gaming,MSFT,USD,44.75,54.37,43.75,52.64,46.21,856716800.00
11/1/2015,Microsoft Gaming,MSFT,USD,52.85,54.98,52.53,54.35,47.71,662626600.00
12/1/2015,Microsoft Gaming,MSFT,USD,54.41,56.85,53.68,55.48,49.04,792820900.00
1/1/2016,Microsoft Gaming,MSFT,USD,54.32,55.39,49.10,55.09,48.69,927914700.00
2/1/2016,Microsoft Gaming,MSFT,USD,54.88,55.09,48.19,50.88,44.97,814770900.00
3/1/2016,Microsoft Gaming,MSFT,USD,50.97,55.64,50.58,55.23,49.16,641110900.00
4/1/2016,Microsoft Gaming,MSFT,USD,55.05,56.77,49.35,49.87,44.39,699025700.00
5/1/2016,Microsoft Gaming,MSFT,USD,50.00,53.00,49.46,53.00,47.18,530704800.00
6/1/2016,Microsoft Gaming,MSFT,USD,52.44,52.95,48.04,51.17,45.87,823627000.00
7/1/2016,Microsoft Gaming,MSFT,USD,51.13,57.29,50.39,56.68,50.81,647587800.00
8/1/2016,Microsoft Gaming,MSFT,USD,56.60,58.70,56.14,57.46,51.51,467078900.00
9/1/2016,Microsoft Gaming,MSFT,USD,57.01,58.19,55.61,57.60,51.95,526427800.00
10/1/2016,Microsoft Gaming,MSFT,USD,57.41,61.37,56.32,59.92,54.05,614841800.00
11/1/2016,Microsoft Gaming,MSFT,USD,59.97,61.41,57.28,60.26,54.35,613056800.00
12/1/2016,Microsoft Gaming,MSFT,USD,60.11,64.10,58.80,62.14,56.43,513579700.00
1/1/2017,Microsoft Gaming,MSFT,USD,62.79,65.91,61.95,64.65,58.71,493453500.00
2/1/2017,Microsoft Gaming,MSFT,USD,64.36,65.24,62.75,63.98,58.10,440744000.00
3/1/2017,Microsoft Gaming,MSFT,USD,64.13,66.19,63.62,65.86,60.17,489169700.00
4/1/2017,Microsoft Gaming,MSFT,USD,65.81,69.14,64.85,68.46,62.54,433191200.00
5/1/2017,Microsoft Gaming,MSFT,USD,68.68,70.74,67.14,69.84,63.81,517218500.00
6/1/2017,Microsoft Gaming,MSFT,USD,70.24,72.89,68.09,68.93,63.33,629716800.00
7/1/2017,Microsoft Gaming,MSFT,USD,69.33,74.42,68.02,72.70,66.80,469851200.00
8/1/2017,Microsoft Gaming,MSFT,USD,73.10,74.96,71.28,74.77,68.70,444070500.00
9/1/2017,Microsoft Gaming,MSFT,USD,74.71,75.97,72.92,74.49,68.81,375983900.00
10/1/2017,Microsoft Gaming,MSFT,USD,74.71,86.20,73.71,83.18,76.84,449950000.00
11/1/2017,Microsoft Gaming,MSFT,USD,83.68,85.06,82.24,84.17,77.75,421926000.00
12/1/2017,Microsoft Gaming,MSFT,USD,83.60,87.50,80.70,85.54,79.41,466203300.00
1/1/2018,Microsoft Gaming,MSFT,USD,86.13,95.45,85.50,95.01,88.20,574258400.00
2/1/2018,Microsoft Gaming,MSFT,USD,94.79,96.07,83.83,93.77,87.05,725663300.00
3/1/2018,Microsoft Gaming,MSFT,USD,93.99,97.24,87.08,91.27,85.13,750754800.00
4/1/2018,Microsoft Gaming,MSFT,USD,90.47,97.90,87.51,93.52,87.23,668130700.00
5/1/2018,Microsoft Gaming,MSFT,USD,93.21,99.99,92.45,98.84,92.19,509417900.00
6/1/2018,Microsoft Gaming,MSFT,USD,99.28,102.69,97.26,98.61,92.37,602585200.00
7/1/2018,Microsoft Gaming,MSFT,USD,98.10,111.15,98.00,106.08,99.37,569352300.00
8/1/2018,Microsoft Gaming,MSFT,USD,106.03,112.78,104.84,112.33,105.23,456628100.00
